query,text_sample,position,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
Di cosa si occupa la WWF,"Laguna di Orbetello | WWF Italy - Per la difesa dell .... L'area dell'Oasi, che comprende anche la Riserva Naturale ed il fondo chiuso, è di 1.000 ettari. L'Oasi WWF di Orbetello è la più importante laguna del Tirreno: qui è possibile avvistare il cavaliere d'Italia che ispirò, nel 1964, l'intervento di Fulco Pratesi e Hardy Reichelt per creare una delle prime Oasi WWF.",10,14.955253169491526,13.236071840677965,71.80867517796611,11.118478059693683,12.924715291988658,10.374844739992719,13.147334913341025,13.135467046931604,13.178914297671913,12.683075768873145,13.437169881507218
Cosa Ã¨ ocean cleanup?,"The Ocean Cleanup - Wikipedia The Ocean Cleanup - Wikipedia The Ocean Cleanup - Wikipedia. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair.",1,9.532707936723163,11.638629354802259,78.8286631920904,12.4067358634142,13.243539361503794,8.773292512097935,10.125840665596225,13.772917979966179,10.152007894116958,20.86133062063752,10.664335102667161
Cosa Ã¨ ocean cleanup?,"Updates | The Ocean Cleanup. The Ocean Cleanup is a non-profit organization, developing the first feasible method to rid the world's ocean of plastic. Read our recent updates here.",2,10.358825310344827,13.832673779310344,75.80850189655173,11.925754470155656,12.894878974318665,9.320673308329173,12.55004310353693,13.688475864341598,10.639323289511776,16.07419868610476,12.906652303701414
Cosa Ã¨ ocean cleanup?,"The Ocean Cleanup funziona: la macchina sta raccogliendo ... The Ocean Cleanup funziona: la macchina sta raccogliendo .... The Ocean Cleanup, il progetto lanciato da un giovane olandese ormai 7 anni fa, ha ottenuto i suoi primi risultati. Dopo una serie di tentativi il prototipo ""System 001/B"", barriera galleggiante ... The Ocean Cleanup, il progetto lanciato da un giovane olandese ormai 7 anni fa, ha ottenuto i suoi primi risultati. Dopo una serie di tentativi il prototipo ""System 001/B"", barriera galleggiante ...",3,14.984786157894735,16.63918180263158,68.37603234210526,13.719674554493059,12.160313042516773,10.184723880835882,12.845309606945893,12.164647928128156,11.097428265064465,11.878606499981462,15.949296222034281
Cosa Ã¨ ocean cleanup?,"FAQ | The Ocean Cleanup. The Ocean Cleanup focuses on the floating fraction of plastics. Since most of it is located between the surface and a depth of five meters, the cleanup system will be designed to clean up only the plastic which is located in this upper layer of the water column.",4,11.39907796153846,13.241382442307692,75.35954082692308,13.366431348847495,12.405007928327597,8.92487087997291,10.996298471596907,13.489266084844589,11.637061238571498,16.80906738464228,12.371996663196699
Cosa Ã¨ ocean cleanup?,"The Ocean Cleanup February 2019 Update - YouTube. This video is an update and review of The Ocean Cleanup for February, 2019. This video is an update and review of The Ocean Cleanup for February, 2019. Skip navigation Sign in. Search.",5,9.618703383783785,9.363015608108109,81.01828124324324,12.281265670030734,13.081036989520383,7.88119914130523,11.112258478613528,13.628856886756774,11.062557477103537,17.26470812588284,13.688117230786933
Cosa Ã¨ ocean cleanup?,"The Ocean Cleanup (@TheOceanCleanup) | Twitter. The latest Tweets from The Ocean Cleanup (@TheOceanCleanup). The Largest Cleanup in History. Follow the latest updates on The Ocean Cleanup project. #TheOceanCleanup. Rotterdam, The Netherlands",6,9.665800413793104,8.28977696551724,82.04442337931033,13.180762455235287,12.149123789249046,9.778751250976914,12.337417754142576,13.052133992649992,12.153588938217696,15.845722613644353,11.50249920588411
Cosa Ã¨ ocean cleanup?,"Boyan Slat's Ocean Cleanup to launch first array, new .... The Ocean Cleanup computer rendering, anchor close-up Erwin Zwart / The Ocean Cleanup Slat's team has only tested the new system in labs and simulations, so it's still theoretical. But the ...",7,10.239373599999999,11.638755937500001,78.121870975,12.318454069302746,13.161641385609354,9.7773187271026,11.922125364609947,13.841820832366036,11.336557347912628,15.266580118092671,12.375502155003991
Cosa Ã¨ ocean cleanup?,"Boyan Slat's Ocean Cleanup Project Launches Historic First .... Boyan Slat's ambitious plan to rid the world's oceans of plastic has taken another step towards reality with its first prototype to be tested at sea. The Ocean Cleanup Foundation, founded by the 21-year-old Slat, has deployed a 100-meter clean-up boom today in the North Sea in The Netherlands.The p...",8,11.999248845762713,13.270313779661016,74.7304382542373,13.004704268025712,11.674499455672555,10.43919107685595,11.895933396272213,13.88958271744013,12.34860095138195,15.401740233362588,11.345747900988872
Cosa Ã¨ ocean cleanup?,"A passive ocean cleanup begins - physicstoday.scitation.org. A passive plastic cleanup system is deployed in the Pacific Ocean in October. Credit: The Ocean Cleanup. An ambitious yet straightforward method of ridding the oceans of huge swaths of accumulated plastic began on 18 October with the deployment of a drifting U-shaped tube at the Great Pacific Garbage Patch, midway between Hawaii and California.The Ocean Cleanup aims to remove 50% of the patch ...",9,11.29235915942029,11.972716513043476,76.73492494202898,13.689741594467412,12.923261055327885,9.522782022092857,11.234068800429785,14.024236452807315,11.920226977556657,14.550492967364558,12.135190129953513
Cosa Ã¨ ocean cleanup?,Ocean Cleanup Launched A Plastic Catcher - YouTube. The Great Pacific Garbage Patch is now twice the size of Texas and contains 1.8 trillion pieces of trash floating in the ocean. The Ocean Cleanup is an ambitious non-profit committed to removing ...,10,12.941875349999998,14.18655526,72.87157,11.148147540372632,13.70551256098342,10.779471847098653,12.73927081577731,14.249399141037292,10.580729308923383,13.916227772862666,12.881241012944617
