QID,Query,Prompt Type,IAS,Resp,Rank,date_generated
qGEN9,vulcano attivo antico ,General,Bing,"Scoperto un nuovo “antico” vulcano sommerso poco a ovest di Ischia. I nuovi rilevamenti magnetici, condotti nel 2022 mediante sondaggi aerei e navali, hanno rilevato anomalie magnetiche significative che indicano la presenza di un antico vulcano sommerso, poco a ovest di Ischia.",4,2025_02_12
qGEN9,vulcano attivo antico ,General,Bing,"Al largo dei Campi Flegrei c'è un antico vulcano sommerso. Al largo dei Campi Flegrei e dell’Isola di Ischia c'è un antico vulcano sommerso rimasto finora sconosciuto, insieme a un’ enorme frana sottomarina che si estende per decine di chilometri e...",5,2025_02_12
qGEN9,vulcano attivo antico ,General,Bing,"Campi Flegrei, ritrovato un antico vulcano sommerso e un’enorme frana .... E’ appena stato scoperto un antico vulcano sottomarino di grandi dimensioni, mai descritto prima d’ora, e una vasta frana, poco a ovest di Ischia, nel golfo di Napoli. Gli studiosi le chiamano “indagini magnetiche” fatte su un sistema vulcanico sottomarino attivo, situato in corrispondenza dei Campi Flegrei e dell’ Isola di ...",6,2025_02_12
qGEN9,vulcano attivo antico ,General,Bing,"Storia Vulcanica del Somma-Vesuvio - Parco Nazionale del Vesuvio. Dalle origini all’eruzione del 79 d.C., periodo in cui si formò l’antico vulcano, il Monte Somma, che successivamente fu demolito da una serie di eruzioni esplosive molto antiche (tra 17.000 e 4.000 anni fa).",7,2025_02_12
qGEN9,vulcano attivo antico ,General,Bing,"Osservatorio Vesuviano - Il Vesuvio - Inquadramento - INGV. Il Vesuvio è senza dubbio tra i più noti e celebrati vulcani al mondo. Attivo da circa 40.000 anni e con numerose eruzioni in epoca storica, è anche tra i vulcani a maggiore rischio essendo situato in un'area densamente popolata e a pochi kilometri dalla città di Napoli.",8,2025_02_12
qGEN9,vulcano attivo antico ,General,Bing,"Che cosa sono i vulcani attivi quiescenti e spenti? - Area Sosta. Un vulcano è considerato attivo se ha eruttato negli ultimi 10.000 anni – ma spesso la lava fuoriesce da queste spaccature molto più frequentemente. Tra i vulcani attivi in Europa, i più famosi sono il Vesuvio, l'Etna, il vulcano di Santorini (Grecia) e il Teide (a Tenerife – Isole Canarie).",9,2025_02_12
qGEN9,vulcano attivo antico ,General,Bing,"Come capire se un vulcano è attivo? - in3giorni.com. I vulcani attivi sono i Campi Flegrei, Ischia, Vesuvio, Vulcano, Lipari, Panarea, Colli Albani, Stromboli, Etna, Pantelleria, Marsili e Ferdinandea. Molti di questi attualmente si trovano in una fase di riposo mentre Etna e Stromboli sono caratterizzati da un'attività pressoché persistente.",10,2025_02_12
qGEN10,tornado veloce,General,Bing,"Tromba d'aria - Wikipedia. Le trombe d'aria sono fenomeni meteorologici altamente distruttivi, tra tutti i vortici atmosferici quelli a più alta densità energetica o potenza sprigionata, nell'area mediterranea rappresentano il fenomeno più violento verificabile sia pure con frequenza non elevata ma non trascurabile.",1,2025_02_12
qGEN10,tornado veloce,General,Bing,"Tutto quello che volevi sapere sui tornado ?️ - Novakid Blog. Quanto sono veloci i tornado? Dipende: alcuni si spostano a circa 30 km orari, come una bicicletta veloce, altri possono andare anche a 110 Km all’ora, come una macchina in autostrada. Cosa c’è dentro un tornado?",2,2025_02_12
qGEN10,tornado veloce,General,Bing,"Quali sono le velocità dei tornado? - Portale Sulla Scienza. I tornado sono una delle minacce più potenti e spaventose prodotte dalla natura. I tornado producono venti che possono superare quelli dei più potenti uragani, ma in un'area molto concentrata. Queste velocità del vento possono superare 200 miglia all'ora e causare devastazione totale.",3,2025_02_12
qGEN10,tornado veloce,General,Bing,"I tornado: cosa sono e come si formano - Il Blog di Andrea Paccagnini. Un tornado è una colonna d’aria in violenta rotazione, originata dalla base di un cumulonembo ( la nuvola di un temporale). Il temporale e il tornado sono quindi come padre e figlio e un tornado non può originarsi senza una cella temporalesca.",4,2025_02_12
qGEN10,tornado veloce,General,Bing,"Cosa sono i ""tornado a rotazione rapida"" e perché l'uragano Milton è .... In questo articolo ti diremo quali sono tornado ad alta velocità causati dall'uragano Milton. Cosa sono i tornado che ruotano velocemente? Tornado che si formano rapidamente, spesso chiamati tornado flash, Sono intensi vortici di vento che possono svilupparsi e dissiparsi in pochi minuti.",5,2025_02_12
qGEN10,tornado veloce,General,Bing,"Trombe d’aria e tornado: cosa sono, come si sviluppano ... - Ingenio. Le trombe d’aria, note anche come tornado, sono tra i fenomeni atmosferici più violenti e spettacolari esistenti in natura. Si manifestano come vortici d’aria rotanti ad altissima velocità, che si estendono da una nube temporalesca fino al suolo.",6,2025_02_12
qGEN10,tornado veloce,General,Bing,I tornado: cosa sono? come si formano? - Tornado in Italia. Il tornado o tromba d’aria (i due termini sono sinonimi) è una colonna d’aria in forte rotazione che scende da una nube temporalesca ed è a contatto col terreno. Sulla Terra è il fenomeno meteorologico che potenzialmente genera i venti più intensi in assoluto.,7,2025_02_12
qGEN10,tornado veloce,General,Bing,"Che cosa sono e come nascono i tornado? - Focus.it. Un tornado è un fenomeno meteorologico improvviso e violento: dove passa rade al suolo edifici di uno-due piani, sradica alberi secolari, solleva automobili. Nell’epicentro del tornado il vento raggiunge i 600 chilometri l’ora e l’aria ha una pressione bassissima, inferiore ai 900 millibar.",8,2025_02_12
qGEN10,tornado veloce,General,Bing,Cosa sono e come nascono i tornado - Elicriso.it. I tornado o trombe d'aria sono potenti fenomeni meteorologici caratterizzati da vortici rotanti di aria ad alta velocità che si sviluppano dalle nuvole temporalesche e raggiungono il suolo e possono essere estremamente distruttivi e pericolosi.,9,2025_02_12
qGEN10,tornado veloce,General,Bing,"Cosa sono e come si formano i tornado - Meteoweb. Un tornado è un evento meteorologico estremo caratterizzato da un vortice di aria in rotazione ad altissima velocità, che si estende da una nube temporalesca verso il suolo.",10,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Vesuvio - Wikipedia. La sua forma attuale è il risultato della fusione con un vulcano più antico, il Monte Somma: il cono si è sviluppato all'interno della caldera formatasi dal crollo della parte superiore del Somma a causa di potenti eruzioni esplosive, tra cui spicca quella del 79 d.C. [1]",1,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Scoperto un nuovo “antico” vulcano sommerso poco a ovest di Ischia. I nuovi rilevamenti magnetici, condotti nel 2022 mediante sondaggi aerei e navali, hanno rilevato anomalie magnetiche significative che indicano la presenza di un antico vulcano sommerso, poco a ovest di Ischia.",2,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Al largo dei Campi Flegrei c'è un antico vulcano sommerso. Al largo dei Campi Flegrei e dell’Isola di Ischia c'è un antico vulcano sommerso rimasto finora sconosciuto, insieme a un’ enorme frana sottomarina che si estende per decine di chilometri e...",3,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Geologia e Vulcanologia - Parco Nazionale del Vesuvio. Il Vesuvio, unico vulcano attivo dell’Europa continentale, fa parte di una vasta area vulcanica che si è originata circa 2 milioni di anni fa, durante le fasi tettoniche connesse all’apertura del bacino tirrenico e all’assestamento della catena appenninica; l’attuale forma del vulcano è il risultato del continuo susseguirsi, negli ...",4,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Campi Flegrei, ritrovato un antico vulcano sommerso e un’enorme frana .... E’ appena stato scoperto un antico vulcano sottomarino di grandi dimensioni, mai descritto prima d’ora, e una vasta frana, poco a ovest di Ischia, nel golfo di Napoli. Gli studiosi le chiamano “indagini magnetiche” fatte su un sistema vulcanico sottomarino attivo, situato in corrispondenza dei Campi Flegrei e dell’ Isola di Ischia .",5,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Che cosa sono i vulcani attivi quiescenti e spenti? - Area Sosta. Un vulcano è considerato attivo se ha eruttato negli ultimi 10.000 anni – ma spesso la lava fuoriesce da queste spaccature molto più frequentemente. Tra i vulcani attivi in Europa, i più famosi sono il Vesuvio, l'Etna, il vulcano di Santorini (Grecia) e il Teide (a Tenerife – Isole Canarie).",6,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Osservatorio Vesuviano - Il Vesuvio - Inquadramento - INGV. Il Vesuvio è senza dubbio tra i più noti e celebrati vulcani al mondo. Attivo da circa 40.000 anni e con numerose eruzioni in epoca storica, è anche tra i vulcani a maggiore rischio essendo situato in un'area densamente popolata e a pochi kilometri dalla città di Napoli.",7,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Quando si dice che un vulcano è attivo? - Area Sosta. In Italia esistono almeno 10 vulcani attivi, ossia che si sono ""risvegliati"" almeno una volta negli ultimi 10 mila anni: Etna, Stromboli, Vesuvio, Ischia, Lipari, Vulcano, Pantelleria, Colli Albani, Campi Flegrei, Isola Ferdinandea.",8,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Vulcano - Wikipedia. Il più grande vulcano a scudo attivo è il Mauna Loa, nelle Hawaii; si eleva per 4169 m s.l.m., ma la sua base è situata circa 5000 metri sotto il livello del mare, pertanto la sua altezza effettiva è di oltre 9000 metri. ... che occupano le bocche crateriche dell'antico vulcano.",9,2025_02_12
qGEN11,vulcano attivo antico,General,Bing,"Come capire se un vulcano è attivo? - in3giorni.com. I vulcani attivi sono i Campi Flegrei, Ischia, Vesuvio, Vulcano, Lipari, Panarea, Colli Albani, Stromboli, Etna, Pantelleria, Marsili e Ferdinandea. Molti di questi attualmente si trovano in una fase di riposo mentre Etna e Stromboli sono caratterizzati da un'attività pressoché persistente.",10,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Monica - Wikipedia. In Italia, il nome fu di moda a partire dagli anni 1960 [3], sia per imitazione dell'uso in altre lingue, sia per la fama di varie dive di successo [4], e ad oggi è diffuso soprattutto nella forma Monica, anche se si registra l'uso di Monika nelle zone bilingui e occasionalmente altrove (i relativi maschili, attestati, sono comunque ...",1,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Monica: significato del nome, curiosità e 10 pietre portafortuna. Il significato attribuito al nome Monica è “solitaria” oppure “eremita”. Qui sotto elenchiamo Monica nella religione, la sua frequenza, le qualità del nome, le curiosità e come sempre l’ultimo paragrafo è dedicato alle pietre portafortuna per chi si chiama Monica!",2,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Monica: significato del nome, curiosità, onomastico - PaginaInizio.com. Da un lato, è stato associato al termine latino ""moneo,"" che si traduce come ""consigliere"" o ""colui che avverte."" Dall'altro, è stato collegato al vocabolo greco ""monos,"" che significa ""solitario"" o ""eremita.""",3,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Nome Monica - Origine e significato - NostroFiglio.it. Scopri il significato e l'origine del nome Monica. Onomastico, frequenza e varianti italiane e straniere del nome Monica.",4,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Monica: significato, origine e curiosità su questo nome - DiLei. Scopri il significato e l'origine del nome Monica: l'onomastico, la diffusione, le varianti italiane e straniere di questo bellissimo nome. Il nome Monica potrebbe avere influenze dalle culture...",5,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Nome Monica: origine, popolarità, significato ed etimologia del nome Monica. Popolarità del nome Monica in Italia e in 39 paesi, origine e significato del nome Monica.",6,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Significato del nome Monica | Origini, Etimologia, Onomastico .... Nome per Bambino: Monica Origini, significato e curiosità. Scopri il carattere, il colore e tutto ciò che c'è da sapere su Monica. Che significa Monica? Tutte le risposte qui!",7,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"Monica: significato del nome, varianti e curiosità - Wamily. Il nome Monica è molto presente nella tradizione cristiana e nella storia italiana non mancano le personalità che hanno dato lustro a questo nome proprio. Il primo esempio non può naturalmente che riguardare la splendida Monica Bellucci, modella e attrice conosciuta in tutto il mondo.",8,2025_02_12
qGEN12,come si chiama Monica,General,Bing,"MONICA | Significato, origine e onomastico del nome Monica. Chi porta il nome Monica è una persona molto precisa, ma allo stesso tempo ironica. È un’ottima educatrice, detta regole e ama l’ordine. È, inoltre, una persona fedele sia nei rapporti sentimentali che in quelli di amicizia.",9,2025_02_12
qGEN12,come si chiama Monica,General,Bing,Scopri il significato del nome Monica per bambina - PianetaMamma.it. Il nome della mamma di sant'Agostino ha probabilmente origini berbere. La forma originaria del nome: Monnica ha probabilmente origini fenicie o nordafricane difficilmente decifrabili. Con il tempo il nome perse la doppia N associandosi alla parola greca Monos (uno) o un suo derivato Monake (solitario).,10,2025_02_12
qGEN13,tornado mostro nero ,General,Bing,"I tornado più violenti della storia - Panorama. Il tornato più violento che si è abbattuto in terra Usa è avvenuto il 18 marzo 1925 in Missouri, Illinois e Indiana. Il “ mostro nero ” così è stato definito più volte dagli abitanti che lo hanno...",1,2025_02_12
qGEN13,tornado mostro nero ,General,Bing,"Tutti i tornado che hanno colpito gli Usa - Formiche.net. Definito come il “mostro nero”, il tornado coinvolse Missouri, Illinois e Indiana percorrendo oltre 350 chilometri, provocando la morte di 689 persone e ferendone oltre 200.",2,2025_02_12
